1651677251,100.0078125
1651677252,0.0
1651677253,0.0
1651677255,0.0
1651677257,0.0
1651677258,0.0
1651677260,2.75
1651677260,0.0
1651677260,0.0
1651677260,0.0
1651677260,0.0
1651677260,0.0
1651677261,1.8125
1651677261,0.0
1651677261,0.0
1651677261,0.0
1651677261,0.0
1651677261,0.0
1651677262,0.125
1651677262,0.0
1651677262,0.0
1651677262,0.0
1651677262,0.0
1651677262,0.0
1651677263,1.9921875
1651677263,112.0
1651677263,0.0
1651677263,0.0
1651677263,0.0
1651677263,0.0
1651677265,1.4921875
1651677265,0.0
1651677265,0.0
1651677265,0.0
1651677265,0.0
1651677265,0.0
1651677266,0.8125
1651677266,0.0
1651677266,0.0
1651677266,0.0
1651677266,0.0
1651677266,0.0
1651677267,0.3046875
1651677267,0.0
1651677267,0.0
1651677267,0.0
1651677267,0.0
1651677267,0.0
1651677268,0.5
1651677268,0.0
1651677268,0.0
1651677268,0.0
1651677268,0.0
1651677268,0.0
1651677269,0.0
1651677269,0.0
1651677270,0.0
1651677270,0.0
1651677270,0.0
1651677270,0.0
1651677271,4.03125
1651677271,2.0
1651677272,2.0
1651677273,0.0
1651677275,356.0
1651677276,284.0
1651677277,264.03125
1651677278,256.0
1651677279,256.0
1651677281,18.0
1651677281,256.3515625
1651677282,2.0
1651677283,0.0
1651677284,316.0
1651677286,40.0
1651677286,0.0
1651677287,42.0
1651677287,0.0
1651677288,481.0
1651677289,504.0
1651677291,0.0
1651677292,4.0
1651677292,505.96875
1651677292,66.3046875
1651677293,6.1328125
1651677293,34.1328125
1651677293,34.1328125
1651677294,480.0
1651677296,256.0
1651677297,74.0
1651677297,0.0
1651677298,6.0
1651677299,0.0
1651677301,0.0
1651677302,28.3359375
1651677303,4.75
1651677304,0.0
1651677306,256.0
1651677307,510.4375
1651677308,2.0
1651677310,0.0
1651677311,354.0
1651677312,284.0
1651677313,264.03125
1651677315,256.0
1651677316,256.0
1651677317,18.0
1651677317,256.3515625
1651677318,2.0
1651677320,0.0
1651677321,324.0
1651677322,40.0
1651677322,0.0
1651677323,42.0
1651677323,0.0
1651677325,481.0
1651677326,504.0
1651677327,0.0
1651677328,4.0
1651677328,505.96875
1651677328,66.3046875
1651677330,6.1328125
1651677330,34.1328125
1651677330,34.1328125
1651677331,480.0
1651677332,256.0
1651677333,74.0
1651677333,0.0
1651677335,6.0
1651677336,0.0
1651677337,0.0
1651677338,28.453125
1651677339,4.75
1651677341,0.0
1651677342,256.0
1651677343,511.125
1651677345,2.0
1651677346,0.0
1651677347,356.0
1651677348,284.0
1651677350,264.03125
1651677351,256.0
